id,temp,lvl,time,sex,rep,prod,dead,t_coma
36-175-F-5,36,175,169.7136129,F,5,0,1,101
36-175-F-6,36,175,169.7136129,F,6,0,1,
36-175-F-7,36,175,169.7136129,F,7,0,1,129
36-175-F-8,36,175,169.7136129,F,8,0,1,39.5
36-175-F-9,36,175,169.7136129,F,9,0,0,113
36-175-F-10,36,175,169.7136129,F,10,0,1,39.83
36-175-F-11,36,175,169.7136129,F,11,0,1,102
36-175-F-12,36,175,169.7136129,F,12,0,1,58.5
36-175-F-13,36,175,169.7136129,F,13,0,1,103
36-175-F-14,36,175,169.7136129,F,14,0,0,84.5
36-175-F-15,36,175,169.7136129,F,15,0,1,129
36-150-F-1,36,150,145.4688111,F,1,0,1,96.25
36-150-F-2,36,150,145.4688111,F,2,0,1,77.38
36-150-F-3,36,150,145.4688111,F,3,0,1,101
36-150-F-4,36,150,145.4688111,F,4,0,1,101
36-150-F-5,36,150,145.4688111,F,5,0,1,101
36-150-F-6,36,150,145.4688111,F,6,0,1,40.5
36-150-F-7,36,150,145.4688111,F,7,0,1,109.25
36-150-F-8,36,150,145.4688111,F,8,0,0,109.25
36-150-F-9,36,150,145.4688111,F,9,0,0,114.05
36-150-F-10,36,150,145.4688111,F,10,0,1,115.25
36-150-F-11,36,150,145.4688111,F,11,0,1,
36-150-F-12,36,150,145.4688111,F,12,0,1,113.32
36-150-F-13,36,150,145.4688111,F,13,0,0,114.03
36-150-F-14,36,150,145.4688111,F,14,0,1,115.25
36-150-F-15,36,150,145.4688111,F,15,0,1,72.72
36-125-F-1,36,125,126.2166667,F,1,0,1,106.25
36-125-F-2,36,125,126.2166667,F,2,0,0,
36-125-F-3,36,125,126.2166667,F,3,0,1,60.63
36-125-F-4,36,125,126.2166667,F,4,0,1,118.25
36-125-F-5,36,125,126.2166667,F,5,0,0,113.05
36-125-F-6,36,125,126.2166667,F,6,0,0,107.72
36-125-F-7,36,125,126.2166667,F,7,0,1,61.2
36-125-F-8,36,125,126.2166667,F,8,0,1,39.6
36-125-F-9,36,125,126.2166667,F,9,0,1,107.5
36-125-F-10,36,125,126.2166667,F,10,0,1,21.5
36-125-F-11,36,125,126.2166667,F,11,0,0,120.05
36-125-F-12,36,125,126.2166667,F,12,0,1,120.05
36-125-F-13,36,125,126.2166667,F,13,0,1,118.88
36-125-F-14,36,125,126.2166667,F,14,0.21,0,118.5
36-125-F-15,36,125,126.2166667,F,15,0,1,102.18
36-100-F-1,36,100,96.97920739,F,1,0.41,0,
36-100-F-2,36,100,96.97920739,F,2,0,0,
36-100-F-3,36,100,96.97920739,F,3,1.64,0,
36-100-F-4,36,100,96.97920739,F,4,1.64,0,
36-100-F-5,36,100,96.97920739,F,5,0,0,
36-100-F-6,36,100,96.97920739,F,6,0,0,
36-100-F-7,36,100,96.97920739,F,7,1.23,0,
36-100-F-8,36,100,96.97920739,F,8,0,1,32.07
36-100-F-9,36,100,96.97920739,F,9,0,1,32.42
36-100-F-10,36,100,96.97920739,F,10,0,1,
36-100-F-11,36,100,96.97920739,F,11,0.21,0,
36-100-F-12,36,100,96.97920739,F,12,0,1,
36-100-F-13,36,100,96.97920739,F,13,0,0,
36-100-F-14,36,100,96.97920739,F,14,0,0,82.22
36-100-F-15,36,100,96.97920739,F,15,0,0,
36-75-F-1,36,75,72.73440555,F,1,0.41,0,
36-75-F-2,36,75,72.73440555,F,2,0,0,
36-75-F-3,36,75,72.73440555,F,3,0,1,37.83
36-75-F-4,36,75,72.73440555,F,4,1.03,0,
36-75-F-5,36,75,72.73440555,F,5,1.64,0,
36-75-F-6,36,75,72.73440555,F,6,1.44,0,
36-75-F-7,36,75,72.73440555,F,7,0,1,
36-75-F-8,36,75,72.73440555,F,8,0,1,
36-75-F-9,36,75,72.73440555,F,9,0,1,44.33
36-75-F-10,36,75,72.73440555,F,10,0,0,44.83
36-75-F-11,36,75,72.73440555,F,11,0.62,0,
36-75-F-12,36,75,72.73440555,F,12,0,0,
36-75-F-13,36,75,72.73440555,F,13,1.03,0,
36-75-F-14,36,75,72.73440555,F,14,0,1,45.17
36-75-F-15,36,75,72.73440555,F,15,0,0,
36-50-F-1,36,50,48.4896037,F,1,0,1,
36-50-F-2,36,50,48.4896037,F,2,0,1,
36-50-F-3,36,50,48.4896037,F,3,0.21,0,
36-50-F-4,36,50,48.4896037,F,4,4.31,0,
36-50-F-5,36,50,48.4896037,F,5,0,0,
36-50-F-6,36,50,48.4896037,F,6,0,1,31.67
36-50-F-7,36,50,48.4896037,F,7,0,1,
36-50-F-8,36,50,48.4896037,F,8,1.85,0,
36-50-F-9,36,50,48.4896037,F,9,0,0,45.67
36-50-F-10,36,50,48.4896037,F,10,0,0,
36-50-F-11,36,50,48.4896037,F,11,0,0,
36-50-F-12,36,50,48.4896037,F,12,0.21,0,
36-50-F-13,36,50,48.4896037,F,13,0,1,
36-50-F-14,36,50,48.4896037,F,14,0.82,0,
36-50-F-15,36,50,48.4896037,F,15,2.46,0,
36-25-F-1,36,25,24.24480185,F,1,0.82,0,
36-25-F-2,36,25,24.24480185,F,2,0,1,
36-25-F-3,36,25,24.24480185,F,3,1.03,0,
36-25-F-4,36,25,24.24480185,F,4,0,1,
36-25-F-5,36,25,24.24480185,F,5,0,0,
36-25-F-6,36,25,24.24480185,F,6,0,0,
36-25-F-7,36,25,24.24480185,F,7,0,1,
36-25-F-8,36,25,24.24480185,F,8,0,0,
36-25-F-9,36,25,24.24480185,F,9,0.21,0,
36-25-F-10,36,25,24.24480185,F,10,0,1,
36-25-F-11,36,25,24.24480185,F,11,1.44,0,
36-25-F-12,36,25,24.24480185,F,12,0.21,0,
36-25-F-13,36,25,24.24480185,F,13,0.21,0,
36-25-F-14,36,25,24.24480185,F,14,6.56,0,
36-25-F-15,36,25,24.24480185,F,15,0,1,
35-300-F-1,35,300,714,F,1,0,1,238.25
35-300-F-2,35,300,714,F,2,0,1,248.07
35-300-F-3,35,300,714,F,3,0,1,253.95
35-300-F-4,35,300,714,F,4,0,1,262.59
35-300-F-5,35,300,714,F,5,0,1,319.9
35-300-F-6,35,300,714,F,6,0,1,297.93
35-300-F-7,35,300,714,F,7,0,1,281.43
35-300-F-8,35,300,714,F,8,0,1,262.28
35-300-F-9,35,300,714,F,9,0,1,252.74
35-300-F-10,35,300,714,F,10,0,1,277.82
35-300-F-11,35,300,714,F,11,0,1,206.68
35-300-F-12,35,300,714,F,12,0,1,255.63
35-300-F-13,35,300,714,F,13,0,1,308.64
35-300-F-14,35,300,714,F,14,0,1,305.57
35-300-F-15,35,300,714,F,15,0,1,307.63
35-250-F-1,35,250,595,F,1,0,1,298.58
35-250-F-2,35,250,595,F,2,0,1,270.32
35-250-F-3,35,250,595,F,3,0,1,244
35-250-F-4,35,250,595,F,4,0,1,250.62
35-250-F-5,35,250,595,F,5,0,1,207.44
35-250-F-6,35,250,595,F,6,0,1,305.12
35-250-F-7,35,250,595,F,7,0,1,210.61
35-250-F-8,35,250,595,F,8,0,1,272.02
35-250-F-9,35,250,595,F,9,0,1,296.41
35-250-F-10,35,250,595,F,10,0,1,220.96
35-250-F-11,35,250,595,F,11,0,1,286.38
35-250-F-12,35,250,595,F,12,0,1,227.06
35-250-F-13,35,250,595,F,13,0,1,239.5
35-250-F-14,35,250,595,F,14,0,1,266.82
35-250-F-15,35,250,595,F,15,0,1,229.82
35-200-F-1,35,200,476,F,1,0,1,243
35-200-F-2,35,200,476,F,2,0,1,290
35-200-F-3,35,200,476,F,3,0,1,256
35-200-F-4,35,200,476,F,4,0,1,243
35-200-F-5,35,200,476,F,5,0,1,41.43
35-200-F-6,35,200,476,F,6,0,1,241
35-200-F-7,35,200,476,F,7,0,1,256
35-200-F-8,35,200,476,F,8,0,1,217
35-200-F-9,35,200,476,F,9,0,1,235
35-200-F-10,35,200,476,F,10,0,1,225
35-200-F-11,35,200,476,F,11,0,1,271
35-200-F-12,35,200,476,F,12,0,1,242
35-200-F-13,35,200,476,F,13,0,1,242
35-200-F-14,35,200,476,F,14,0,1,195
35-200-F-15,35,200,476,F,15,0,1,13.45
35-175-F-1,35,175,416.5,F,1,0,1,265
35-175-F-2,35,175,416.5,F,2,0,1,175
35-175-F-3,35,175,416.5,F,3,0,1,217
35-175-F-4,35,175,416.5,F,4,0,1,252
35-175-F-5,35,175,416.5,F,5,0,1,255
35-175-F-6,35,175,416.5,F,6,0,1,256
35-175-F-7,35,175,416.5,F,7,0,1,290
35-175-F-8,35,175,416.5,F,8,0,1,260
35-175-F-9,35,175,416.5,F,9,0,1,255
35-175-F-10,35,175,416.5,F,10,0,1,261
35-175-F-11,35,175,416.5,F,11,0,1,261
35-175-F-12,35,175,416.5,F,12,0,1,260
35-175-F-13,35,175,416.5,F,13,0,1,267
35-175-F-14,35,175,416.5,F,14,0,1,254
35-175-F-15,35,175,416.5,F,15,0,1,261
35-150-F-1,35,150,357,F,1,0,1,198
35-150-F-2,35,150,357,F,2,0,1,241
35-150-F-3,35,150,357,F,3,0,1,240
35-150-F-4,35,150,357,F,4,0,1,215
35-150-F-5,35,150,357,F,5,0,1,220
35-150-F-6,35,150,357,F,6,0,1,235
35-150-F-7,35,150,357,F,7,0,1,270
35-150-F-8,35,150,357,F,8,0,1,217
35-150-F-9,35,150,357,F,9,0,1,254
35-150-F-10,35,150,357,F,10,0,1,241
35-150-F-11,35,150,357,F,11,0,1,252
35-150-F-12,35,150,357,F,12,0,1,195
35-150-F-13,35,150,357,F,13,0,1,242
35-150-F-14,35,150,357,F,14,0,1,255
35-150-F-15,35,150,357,F,15,0,1,295
35-125-F-1,35,125,297.5,F,1,3.93,0,210
35-125-F-2,35,125,297.5,F,2,2.4,0,257
35-125-F-3,35,125,297.5,F,3,2.4,0,210
35-125-F-4,35,125,297.5,F,4,0,1,238
35-125-F-5,35,125,297.5,F,5,0,0,240
35-125-F-6,35,125,297.5,F,6,0,1,265
35-125-F-7,35,125,297.5,F,7,4.8,0,
35-125-F-8,35,125,297.5,F,8,0,1,240
35-125-F-9,35,125,297.5,F,9,1.53,0,296
35-125-F-10,35,125,297.5,F,10,0,1,235
35-125-F-11,35,125,297.5,F,11,0,1,130.5
35-125-F-12,35,125,297.5,F,12,0,1,260
35-125-F-13,35,125,297.5,F,13,4.36,0,243
35-125-F-14,35,125,297.5,F,14,1.31,0,243
35-125-F-15,35,125,297.5,F,15,0,1,243
35-100-F-1,35,100,238,F,1,1.09,0,
35-100-F-2,35,100,238,F,2,0,1,123.83
35-100-F-3,35,100,238,F,3,3.93,0,
35-100-F-4,35,100,238,F,4,0,0,217
35-100-F-5,35,100,238,F,5,0,1,
35-100-F-6,35,100,238,F,6,2.4,0,201
35-100-F-7,35,100,238,F,7,1.53,0,
35-100-F-8,35,100,238,F,8,3.27,0,
35-100-F-9,35,100,238,F,9,3.05,0,220
35-100-F-10,35,100,238,F,10,0,0,
35-100-F-11,35,100,238,F,11,1.96,0,
35-100-F-12,35,100,238,F,12,0,1,
35-100-F-13,35,100,238,F,13,1.75,0,
35-100-F-14,35,100,238,F,14,2.62,0,
35-100-F-15,35,100,238,F,15,0,0,202
35-75-F-1,35,75,178.5,F,1,3.93,0,
35-75-F-2,35,75,178.5,F,2,0,1,
35-75-F-3,35,75,178.5,F,3,0.65,0,
35-75-F-4,35,75,178.5,F,4,0,0,122.72
35-75-F-5,35,75,178.5,F,5,0,0,
35-75-F-6,35,75,178.5,F,6,4.36,0,
35-75-F-7,35,75,178.5,F,7,0.22,0,
35-75-F-8,35,75,178.5,F,8,1.75,0,
35-75-F-9,35,75,178.5,F,9,3.93,0,
35-75-F-10,35,75,178.5,F,10,3.27,0,
35-75-F-11,35,75,178.5,F,11,6.98,0,
35-75-F-12,35,75,178.5,F,12,5.24,0,
35-75-F-13,35,75,178.5,F,13,0.44,0,
35-75-F-14,35,75,178.5,F,14,1.09,0,
35-75-F-15,35,75,178.5,F,15,0,1,
35-50-F-1,35,50,119,F,1,5.89,0,
35-50-F-2,35,50,119,F,2,4.8,0,
35-50-F-3,35,50,119,F,3,3.49,0,
35-50-F-4,35,50,119,F,4,1.53,0,
35-50-F-5,35,50,119,F,5,4.15,0,
35-50-F-6,35,50,119,F,6,2.18,0,
35-50-F-7,35,50,119,F,7,5.24,0,
35-50-F-8,35,50,119,F,8,0,1,
35-50-F-9,35,50,119,F,9,0,0,
35-50-F-10,35,50,119,F,10,0,1,
35-50-F-11,35,50,119,F,11,7.64,0,
35-50-F-12,35,50,119,F,12,0,0,
35-50-F-13,35,50,119,F,13,0,1,
35-50-F-14,35,50,119,F,14,6.55,0,
35-50-F-15,35,50,119,F,15,3.27,0,
35-25-F-1,35,25,59.5,F,1,4.36,0,
35-25-F-2,35,25,59.5,F,2,11.35,0,
35-25-F-3,35,25,59.5,F,3,0.44,0,
35-25-F-4,35,25,59.5,F,4,5.45,0,
35-25-F-5,35,25,59.5,F,5,6.33,0,
35-25-F-6,35,25,59.5,F,6,4.36,0,
35-25-F-7,35,25,59.5,F,7,0,1,
35-25-F-8,35,25,59.5,F,8,0,1,
35-25-F-9,35,25,59.5,F,9,11.35,0,
35-25-F-10,35,25,59.5,F,10,0,0,
35-25-F-11,35,25,59.5,F,11,0.44,0,
35-25-F-12,35,25,59.5,F,12,2.18,0,
35-25-F-13,35,25,59.5,F,13,9.38,0,
35-25-F-14,35,25,59.5,F,14,3.49,0,
35-25-F-15,35,25,59.5,F,15,1.96,0,
34-200-F-9,34,200,1168.16793,F,9,0,1,484
34-200-F-12,34,200,1168.16793,F,12,0,1,532
34-200-F-10,34,200,1168.16793,F,10,0,1,551
34-200-F-3,34,200,1168.16793,F,3,0,1,568
34-200-F-13,34,200,1168.16793,F,13,0,1,578
34-200-F-6,34,200,1168.16793,F,6,0,1,603
34-200-F-11,34,200,1168.16793,F,11,0,1,613
34-200-F-2,34,200,1168.16793,F,2,0,1,699
34-200-F-7,34,200,1168.16793,F,7,0,1,699
34-200-F-4,34,200,1168.16793,F,4,0,1,706
34-200-F-8,34,200,1168.16793,F,8,0,1,711
34-200-F-1,34,200,1168.16793,F,1,0,1,
34-200-F-5,34,200,1168.16793,F,5,0,1,
34-200-F-14,34,200,1168.16793,F,14,0,1,
34-200-F-15,34,200,1168.16793,F,15,0,1,
34-175-F-1,34,175,1022.146939,F,1,0,1,485
34-175-F-9,34,175,1022.146939,F,9,0,1,485
34-175-F-4,34,175,1022.146939,F,4,0,1,503
34-175-F-2,34,175,1022.146939,F,2,0,1,541
34-175-F-11,34,175,1022.146939,F,11,0,1,544
34-175-F-15,34,175,1022.146939,F,15,0,1,577
34-175-F-14,34,175,1022.146939,F,14,0,1,612
34-175-F-13,34,175,1022.146939,F,13,0,1,621
34-175-F-7,34,175,1022.146939,F,7,0,1,629
34-175-F-12,34,175,1022.146939,F,12,0,1,648
34-175-F-8,34,175,1022.146939,F,8,0,1,664
34-175-F-10,34,175,1022.146939,F,10,0,1,711
34-175-F-5,34,175,1022.146939,F,5,0,1,732
34-175-F-3,34,175,1022.146939,F,3,0,1,
34-175-F-6,34,175,1022.146939,F,6,0,1,
34-150-F-3,34,150,876.1259479,F,3,0,1,319
34-150-F-4,34,150,876.1259479,F,4,0,1,522
34-150-F-7,34,150,876.1259479,F,7,0,1,522
34-150-F-1,34,150,876.1259479,F,1,0,1,528
34-150-F-13,34,150,876.1259479,F,13,0,1,536
34-150-F-9,34,150,876.1259479,F,9,0,1,549
34-150-F-2,34,150,876.1259479,F,2,0,1,557
34-150-F-11,34,150,876.1259479,F,11,0,1,565
34-150-F-12,34,150,876.1259479,F,12,0,1,579
34-150-F-8,34,150,876.1259479,F,8,0,1,581
34-150-F-15,34,150,876.1259479,F,15,0,1,626
34-150-F-5,34,150,876.1259479,F,5,0,1,658
34-150-F-10,34,150,876.1259479,F,10,0,1,659
34-150-F-14,34,150,876.1259479,F,14,0,1,732
34-150-F-6,34,150,876.1259479,F,6,0,1,
34-125-F-1,34,125,730.1049565,F,1,0,1,480
34-125-F-3,34,125,730.1049565,F,3,0,1,484
34-125-F-2,34,125,730.1049565,F,2,0,1,505
34-125-F-4,34,125,730.1049565,F,4,0,1,535
34-125-F-15,34,125,730.1049565,F,15,0,1,553
34-125-F-10,34,125,730.1049565,F,10,0,1,562
34-125-F-12,34,125,730.1049565,F,12,0,1,665
34-125-F-7,34,125,730.1049565,F,7,0,1,685
34-125-F-6,34,125,730.1049565,F,6,0,1,698
34-125-F-14,34,125,730.1049565,F,14,0,1,716
34-125-F-13,34,125,730.1049565,F,13,0,0,621
34-125-F-5,34,125,730.1049565,F,5,0,0,665
34-125-F-11,34,125,730.1049565,F,11,0,0,671
34-125-F-8,34,125,730.1049565,F,8,0,0,
34-125-F-9,34,125,730.1049565,F,9,0,0,
34-100-F-14,34,100,584.0839652,F,14,0,1,493
34-100-F-13,34,100,584.0839652,F,13,0,1,479
34-100-F-10,34,100,584.0839652,F,10,0,1,
34-100-F-11,34,100,584.0839652,F,11,0,1,
34-100-F-8,34,100,584.0839652,F,8,0,1,511
34-100-F-6,34,100,584.0839652,F,6,0,1,
34-100-F-4,34,100,584.0839652,F,4,0,1,492
34-100-F-5,34,100,584.0839652,F,5,0,1,
34-100-F-2,34,100,584.0839652,F,2,0,1,529
34-100-F-3,34,100,584.0839652,F,3,0,1,
34-100-F-15,34,100,584.0839652,F,15,1.33,0,
34-100-F-12,34,100,584.0839652,F,12,0,0,
34-100-F-9,34,100,584.0839652,F,9,0,0,
34-100-F-7,34,100,584.0839652,F,7,0.19,0,
34-100-F-1,34,100,584.0839652,F,1,1.14,0,389
34-75-F-13,34,75,438.0629739,F,13,0,1,412
34-75-F-4,34,75,438.0629739,F,4,0,1,
34-75-F-1,34,75,438.0629739,F,1,0,1,
34-75-F-15,34,75,438.0629739,F,15,0.57,0,
34-75-F-14,34,75,438.0629739,F,14,4,0,
34-75-F-12,34,75,438.0629739,F,12,1.14,0,
34-75-F-11,34,75,438.0629739,F,11,0,0,
34-75-F-10,34,75,438.0629739,F,10,0.19,0,
34-75-F-8,34,75,438.0629739,F,8,1.71,0,
34-75-F-9,34,75,438.0629739,F,9,0.95,0,
34-75-F-7,34,75,438.0629739,F,7,0.57,0,
34-75-F-6,34,75,438.0629739,F,6,2.1,0,
34-75-F-5,34,75,438.0629739,F,5,0.38,0,
34-75-F-2,34,75,438.0629739,F,2,0.76,0,
34-75-F-3,34,75,438.0629739,F,3,1.33,0,
34-50-F-8,34,50,292.0419826,F,8,0,1,
34-50-F-1,34,50,292.0419826,F,1,0,1,124
34-50-F-15,34,50,292.0419826,F,15,5.33,0,
34-50-F-14,34,50,292.0419826,F,14,0,0,
34-50-F-13,34,50,292.0419826,F,13,1.14,0,
34-50-F-12,34,50,292.0419826,F,12,2.67,0,
34-50-F-10,34,50,292.0419826,F,10,0.57,0,
34-50-F-11,34,50,292.0419826,F,11,1.33,0,
34-50-F-9,34,50,292.0419826,F,9,2.86,0,
34-50-F-7,34,50,292.0419826,F,7,2.48,0,
34-50-F-6,34,50,292.0419826,F,6,6.29,0,
34-50-F-5,34,50,292.0419826,F,5,0.76,0,
34-50-F-4,34,50,292.0419826,F,4,2.86,0,
34-50-F-3,34,50,292.0419826,F,3,3.62,0,
34-50-F-2,34,50,292.0419826,F,2,5.14,0,
34-25-F-15,34,25,146.0209913,F,15,9.14,0,
34-25-F-14,34,25,146.0209913,F,14,5.9,0,
34-25-F-13,34,25,146.0209913,F,13,4.95,0,
34-25-F-11,34,25,146.0209913,F,11,2.29,0,
34-25-F-12,34,25,146.0209913,F,12,6.67,0,
34-25-F-9,34,25,146.0209913,F,9,3.81,0,
34-25-F-10,34,25,146.0209913,F,10,5.33,0,
34-25-F-7,34,25,146.0209913,F,7,5.9,0,
34-25-F-8,34,25,146.0209913,F,8,9.52,0,
34-25-F-6,34,25,146.0209913,F,6,4.57,0,
34-25-F-5,34,25,146.0209913,F,5,8.57,0,
34-25-F-4,34,25,146.0209913,F,4,3.24,0,
34-25-F-3,34,25,146.0209913,F,3,7.43,0,
34-25-F-1,34,25,146.0209913,F,1,7.43,0,
34-25-F-2,34,25,146.0209913,F,2,7.24,0,
